0.5769381822	0.4230618178
0.6400283881	0.3599716119
0.9166791376	0.0833208624
0.8594476616	0.1405523384
0.9233042147	0.0766957853
0.9323232977	0.0676767023
0.5022941783	0.4977058217
0.9334975792	0.0665024208
0.9336488007	0.0663511993
0.7288228832	0.2711771168
0.9737238007	0.0262761993
0.9336682470	0.0663317530
0.9814552629	0.0185447371
0.9824339753	0.0175660247
0.9336707473	0.0663292527
0.9336710687	0.0663289313
0.7882333656	0.2117666344
0.9336711101	0.0663288899
0.9336711154	0.0663288846
0.7981623824	0.2018376176
0.9336711161	0.0663288839
0.9336711162	0.0663288838
0.7996776180	0.2003223820
0.2209487583	0.7790512417
0.1793538741	0.8206461259
0.2209487583	0.7790512417
0.2615572404	0.7384427596
0.2615572404	0.7384427596
0.5312332987	0.4687667013
0.4135199763	0.5864800237
0.2825822774	0.7174177226
0.5012520860	0.4987479140
0.5577254642	0.4422745358
0.5186704481	0.4813295519
0.7306874448	0.2693125552
0.8103434348	0.1896565652
0.6801143287	0.3198856713
0.7767404193	0.2232595807
0.7525062182	0.2474937818
0.7909737788	0.2090262212
0.1466320685	0.8533679315
0.2681091917	0.7318908083
0.2668272611	0.7331727389
0.8695557679	0.1304442321
0.3565862674	0.6434137326
0.4405040003	0.5594959997
0.5103554346	0.4896445654
0.2667161561	0.7332838439
0.2667065449	0.7332934551
0.7974770520	0.2025229480
0.7985144878	0.2014855122
0.7986784221	0.2013215779
0.8784576767	0.1215423233
0.7987042878	0.2012957122
0.8796922088	0.1203077912
0.7987083679	0.2012916321
0.7987090115	0.2012909885
0.7987091130	0.2012908870
0.2667057136	0.7332942864
0.6068879422	0.3931120578
0.8953020346	0.1046979654
0.9358198665	0.0641801335
0.9365641881	0.0634358119
0.9365772590	0.0634227410
0.5292770301	0.4707229699
0.6686919774	0.3313080226
0.5380248489	0.4619751511
0.6550630726	0.3449369274
0.5837204186	0.4162795814
0.7137447676	0.2862552324
0.7916587969	0.2083412031
0.7256641693	0.2743358307
0.6989314886	0.3010685114
0.6791695914	0.3208304086
0.8354691692	0.1645308308
0.9295240599	0.0704759401
0.8594093488	0.1405906512
0.7999055440	0.2000944560
0.9336711162	0.0663288838
0.7377812567	0.2622187433
0.8798614430	0.1201385570
0.7999397546	0.2000602454
0.7391446747	0.2608553253
0.8797915294	0.1202084706
0.9336711162	0.0663288838
0.7999448877	0.2000551123
0.7613371940	0.2386628060
0.8798750376	0.1201249624
0.9336711162	0.0663288838
0.7999456579	0.2000543421
0.7999457734	0.2000542266
0.8628231390	0.1371768610
0.8632945013	0.1367054987
0.8633592922	0.1366407078
0.9336711162	0.0663288838
0.9336711162	0.0663288838
0.7999457908	0.2000542092
0.7999457865	0.2000542135
0.7999457763	0.2000542237
0.8633681925	0.1366318075
0.7999457912	0.2000542088
0.8633646544	0.1366353456
0.9336711162	0.0663288838
0.7999457934	0.2000542066
0.8633689290	0.1366310710
0.7999457938	0.2000542062
0.8633695162	0.1366304838
0.8633695968	0.1366304032
0.7999457937	0.2000542063
0.7987091291	0.2012908709
0.9336711162	0.0663288838
0.8633696079	0.1366303921
0.7999457935	0.2000542065
0.9336711162	0.0663288838
0.7999457938	0.2000542062
0.9336711162	0.0663288838
0.8633696094	0.1366303906
0.9336711162	0.0663288838
0.8633696096	0.1366303904
0.7999457938	0.2000542062
0.7999457938	0.2000542062
0.8798864655	0.1201135345
