0.5762506713	0.4237493287
0.6312097610	0.3687902390
0.9144973520	0.0855026480
0.8562741451	0.1437258549
0.9196305323	0.0803694677
0.5749738915	0.4250261085
0.9286127677	0.0713872323
0.9297870071	0.0702129929
0.8501055840	0.1498944160
0.9299388375	0.0700611625
0.9124664095	0.0875335905
0.9734703231	0.0265296769
0.9814306234	0.0185693766
0.9299584413	0.0700415587
0.9824318416	0.0175681584
0.9825566226	0.0174433774
0.9299609720	0.0700390280
0.9213730584	0.0786269416
0.9299612987	0.0700387013
0.9225467504	0.0774532496
0.9299613409	0.0700386591
0.9299613463	0.0700386537
0.9226997262	0.0773002738
0.3660288604	0.6339711396
0.3142456328	0.6857543672
0.1849441394	0.8150558606
0.3186854829	0.6813145171
0.3394987801	0.6605012199
0.7144387844	0.2855612156
0.3498995415	0.6501004585
0.3604188235	0.6395811765
0.7908981931	0.2091018069
0.4670551648	0.5329448352
0.7964790655	0.2035209345
0.4174982112	0.5825017888
0.7966369513	0.2033630487
0.3770143991	0.6229856009
0.5444838236	0.4555161764
0.7968547244	0.2031452756
0.5686045360	0.4313954640
0.5972535606	0.4027464394
0.7029091224	0.2970908776
0.8046294474	0.1953705526
0.6697040667	0.3302959333
0.5667313922	0.4332686078
0.8601673812	0.1398326188
0.5279521204	0.4720478796
0.5256865599	0.4743134401
0.8362538785	0.1637461215
0.8768587093	0.1231412907
0.9620069260	0.0379930740
0.9732887605	0.0267112395
0.9746354634	0.0253645366
0.9747941353	0.0252058647
0.7422038873	0.2577961127
0.6250393378	0.3749606622
0.9129257189	0.0870742811
0.8652271046	0.1347728954
0.9748128015	0.0251871985
0.9748149970	0.0251850030
0.9748152552	0.0251847448
0.8695379923	0.1304620077
0.9748152856	0.0251847144
0.9748152892	0.0251847108
0.9748152896	0.0251847104
0.9732851569	0.0267148431
0.9814122738	0.0185877262
0.7320192615	0.2679807385
0.9824301894	0.0175698106
0.7536351833	0.2463648167
0.9825564958	0.0174435042
0.9825721501	0.0174278499
0.4999033763	0.5000966237
0.4949845568	0.5050154432
0.6250393378	0.3749606622
0.5140181156	0.4859818844
0.6997211668	0.3002788332
0.7234335382	0.2765664618
0.9129257189	0.0870742811
0.8107783241	0.1892216759
0.6715240739	0.3284759261
0.9732851569	0.0267148431
0.7723015782	0.2276984218
0.9814122738	0.0185877262
0.8307632334	0.1692367666
0.9299613470	0.0700386530
0.7227333425	0.2772666575
0.9227196359	0.0772803641
0.7480043829	0.2519956171
0.6765514001	0.3234485999
0.8337922772	0.1662077228
0.7868557272	0.2131442728
0.9824301894	0.0175698106
0.8342387070	0.1657612930
0.7931654418	0.2068345582
0.9825564958	0.0174435042
0.7680637629	0.2319362371
0.7851445687	0.2148554313
0.7337178846	0.2662821154
0.8701548517	0.1298451483
0.9299613471	0.0700386529
0.9227222267	0.0772777733
0.9299613471	0.0700386529
0.7272117434	0.2727882566
0.8702426203	0.1297573797
0.9227225638	0.0772774362
0.7168590488	0.2831409512
0.8702550981	0.1297449019
0.9299613471	0.0700386529
0.9227223026	0.0772776974
0.9299613471	0.0700386529
0.7878917549	0.2121082451
0.9227225737	0.0772774263
0.7872657322	0.2127342678
0.9299613471	0.0700386529
0.7858793478	0.2141206522
0.7880072538	0.2119927462
0.9227226090	0.0772773910
0.7883405214	0.2116594786
0.7882646130	0.2117353870
0.9299613471	0.0700386529
0.9227226135	0.0772773865
0.9227226141	0.0772773859
0.7883807064	0.2116192936
0.7883988251	0.2116011749
0.9748152897	0.0251847103
0.9227226142	0.0772773858
0.7884016523	0.2115983477
0.9299613471	0.0700386529
0.9227226142	0.0772773858
0.7884020935	0.2115979065
0.9299613471	0.0700386529
0.9227226142	0.0772773858
0.9299613471	0.0700386529
0.7884021624	0.2115978376
0.9227226142	0.0772773858
0.7941318347	0.2058681653
0.7884021731	0.2115978269
0.8343042291	0.1656957709
0.7942784908	0.2057215092
0.9825721501	0.0174278499
0.8342850597	0.1657149403
