0.6051821344	0.3948178656
0.6536329116	0.3463670884
0.9075232097	0.0924767903
0.9726214525	0.0273785475
0.9813428008	0.0186571992
0.9824233263	0.0175766737
0.5739005496	0.4260994504
0.9825558616	0.0174441384
0.9825720980	0.0174279020
0.8446127619	0.1553872381
0.9198936268	0.0801063732
0.9825740868	0.0174259132
0.9740875268	0.0259124732
0.9814891956	0.0185108044
0.9060622427	0.0939377573
0.9825743304	0.0174256696
0.9825743602	0.0174256398
0.9148972557	0.0851027443
0.9825743639	0.0174256361
0.4182528758	0.5817471242
0.3658180274	0.6341819726
0.4010098629	0.5989901371
0.2510934538	0.7489065462
0.4265735638	0.5734264362
0.2076087948	0.7923912052
0.4270133704	0.5729866296
0.1944174239	0.8055825761
0.4270369727	0.5729630273
0.1906972662	0.8093027338
0.8959249171	0.1040750829
0.6526691406	0.3473308594
0.6082334572	0.3917665428
0.1896700510	0.8103299490
0.9645021916	0.0354978084
0.5544044610	0.4455955390
0.1893880767	0.8106119233
0.5035764359	0.4964235641
0.9689429140	0.0310570860
0.1893107986	0.8106892014
0.4657003454	0.5342996546
0.1892896292	0.8107103708
0.6731780306	0.3268219694
0.6997261096	0.3002738904
0.6686919774	0.3313080226
0.7137447676	0.2862552324
0.4297429556	0.5702570444
0.8106312254	0.1893687746
0.6169962791	0.3830037209
0.9108127526	0.0891872474
0.8307286067	0.1692713933
0.9730319635	0.0269680365
0.9813866142	0.0186133858
0.9824277828	0.0175722172
0.8337961893	0.1662038107
0.9825562938	0.0174437062
0.9825721369	0.0174278631
0.9825740898	0.0174259102
0.4216673704	0.5783326296
0.6542757915	0.3457242085
0.6179645859	0.3820354141
0.5771920432	0.4228079568
0.7520049876	0.2479950124
0.5397567218	0.4602432782
0.6881545884	0.3118454116
0.4987295668	0.5012704332
0.5101844138	0.4898155862
0.4509282373	0.5490717627
0.4854087026	0.5145912974
0.5076018303	0.4923981697
0.3735684073	0.6264315927
0.7254180989	0.2745819011
0.6924661286	0.3075338714
0.3307441431	0.6692558569
0.7487286881	0.2512713119
0.7853650852	0.2146349148
0.5068891325	0.4931108675
0.7954320532	0.2045679468
0.7586400023	0.2413599977
0.5066937685	0.4933062315
0.3112949655	0.6887050345
0.7864173564	0.2135826436
0.9825743643	0.0174256357
0.9160699410	0.0839300590
0.7969738080	0.2030261920
0.8539689521	0.1460310479
0.3032605744	0.6967394256
0.7602336995	0.2397663005
0.8636482892	0.1363517108
0.8649111974	0.1350888026
0.4271311329	0.5728688671
0.7972064882	0.2027935118
0.8650738903	0.1349261097
0.3591632850	0.6408367150
0.8650948145	0.1349051855
0.3239117463	0.6760882537
0.7604860811	0.2395139189
0.7972415260	0.2027584740
0.7604388149	0.2395611851
0.4600670211	0.5399329789
0.7972330370	0.2027669630
0.3794378464	0.6205621536
0.7603444012	0.2396555988
0.8650975050	0.1349024950
0.3336189907	0.6663810093
0.7972129431	0.2027870569
0.7605035728	0.2394964272
0.3125223403	0.6874776597
0.7605287141	0.2394712859
0.7605326843	0.2394673157
0.7971653865	0.2028346135
0.8650978510	0.1349021490
0.7970528710	0.2029471290
0.7605319408	0.2394680592
0.7967868770	0.2032131230
0.8650977154	0.1349022846
0.4424407422	0.5575592578
0.7961592215	0.2038407785
0.7605304548	0.2394695452
0.3682895908	0.6317104092
0.7970836639	0.2029163361
0.8650978780	0.1349021220
0.7605274850	0.2394725150
0.3282042114	0.6717957886
0.7605324902	0.2394675098
0.3102193185	0.6897806815
0.7605332805	0.2394667195
0.7972230332	0.2027769668
0.8650978990	0.1349021010
0.7972440166	0.2027559834
0.8650979016	0.1349020984
0.4387192641	0.5612807359
0.7972471752	0.2027528248
0.7605334053	0.2394665947
0.5866351189	0.4133648811
0.7605333820	0.2394666180
0.7972464099	0.2027535901
0.8650979020	0.1349020980
0.8650979020	0.1349020980
0.4874140333	0.5125859667
0.7605334214	0.2394665786
0.6223101948	0.3776898052
0.7972475354	0.2027524646
0.7605334276	0.2394665724
0.6919827880	0.3080172120
0.7605334286	0.2394665714
0.7972472628	0.2027527372
0.8650979020	0.1349020980
0.7256641693	0.2743358307
0.8342514043	0.1657485957
0.9162238930	0.0837761070
0.9825743644	0.0174256356
0.9825743644	0.0174256356
0.9162440747	0.0837559253
0.8341173825	0.1658826175
0.9162467199	0.0837532801
0.8650979020	0.1349020980
0.9825743644	0.0174256356
0.9162470666	0.0837529334
0.9162471120	0.0837528880
0.9162470798	0.0837529202
0.9162471138	0.0837528862
0.9162471182	0.0837528818
0.9162471188	0.0837528812
0.9825743306	0.0174256694
0.9162471189	0.0837528811
0.8342988742	0.1657011258
0.8650979020	0.1349020980
0.8650979020	0.1349020980
0.9825743644	0.0174256356
0.9162471189	0.0837528811
