0.3200748751	0.6799251249
0.4999781318	0.5000218682
0.3843121407	0.6156878593
0.4826244305	0.5173755695
0.4022870590	0.5977129410
0.3045195519	0.6954804481
0.4115929090	0.5884070910
0.4675240834	0.5324759166
0.3119889228	0.6880110772
0.6667320709	0.3332679291
0.4759185667	0.5240814333
0.6627207096	0.3372792904
0.1170094500	0.8829905500
0.5031935469	0.4968064531
0.3520173137	0.6479826863
0.3045195519	0.6954804481
0.6342330738	0.3657669262
0.4216673704	0.5783326296
0.3252599189	0.6747400811
0.2494962703	0.7505037297
0.4964395833	0.5035604167
0.2209487583	0.7790512417
0.4699118159	0.5300881841
0.2084170048	0.7915829952
0.1283184740	0.8716815260
0.2615572404	0.7384427596
0.7088119048	0.2911880952
0.6153901841	0.3846098159
0.1025553799	0.8974446201
0.7121448547	0.2878551453
0.0952463408	0.9047536592
